symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
600703.SS,600703.SS,Sanan Optoelectronics,semiconductor-alpha-cpo,True,,CNY,19.83,14.13,37.9,CNY,96238171243.0,14195130258.34,2026-06-23T07:00:01+00:00,2026-06-23,https://finance.yahoo.com/quote/600703.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600703.SS?range=ytd&interval=1d,
601100.SS,601100.SS,Jiangsu Hengli Hydraulic,robotics,True,,CNY,112.18,109.91,-1.16,CNY,154341904389.0,22765430897.38,2026-06-23T07:00:03+00:00,2026-06-23,https://finance.yahoo.com/quote/601100.SS/,https://query1.finance.yahoo.com/v8/finance/chart/601100.SS?range=ytd&interval=1d,
601689.SS,601689.SS,Ningbo Tuopu Group,robotics,True,,CNY,58.02,77.18,-24.66,CNY,104600323560.0,15428547725.1,2026-06-23T07:00:02+00:00,2026-06-23,https://finance.yahoo.com/quote/601689.SS/,https://query1.finance.yahoo.com/v8/finance/chart/601689.SS?range=ytd&interval=1d,
603662.SS,603662.SS,Keli Sensing Technology,robotics,True,,CNY,70.46,72.0,-0.23,CNY,19545758812.0,2882999424.77,2026-06-23T07:00:01+00:00,2026-06-23,https://finance.yahoo.com/quote/603662.SS/,https://query1.finance.yahoo.com/v8/finance/chart/603662.SS?range=ytd&interval=1d,
603986.SS,603986.SS,GigaDevice,semiconductor-alpha-cpo,True,,CNY,640.99,214.25,171.97,CNY,490607244131.0,72364568509.32,2026-06-23T07:00:01+00:00,2026-06-23,https://finance.yahoo.com/quote/603986.SS/,https://query1.finance.yahoo.com/v8/finance/chart/603986.SS?range=ytd&interval=1d,
6146.T,6146.T,Disco,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,82870.0,48170.0,62.17,JPY,7757000000000.0,48093400000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6146.T/,https://query1.finance.yahoo.com/v8/finance/chart/6146.T?range=ytd&interval=1d,
6266.T,6266.T,TOWA,semiconductor-ai-nodes,True,,JPY,4795.0,2063.0,131.64,JPY,73387783560.0,455004258.07,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6266.T/,https://query1.finance.yahoo.com/v8/finance/chart/6266.T?range=ytd&interval=1d,
6268.T,6268.T,Nabtesco,robotics,True,,JPY,5152.0,3748.0,34.52,JPY,668772072761.0,4146386851.12,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6268.T/,https://query1.finance.yahoo.com/v8/finance/chart/6268.T?range=ytd&interval=1d,
6282.TW,6282,AcBel Polytech,ai-passives,True,,TWD,61.5,42.3,40.41,TWD,54700519499.0,1728536416.17,2026-06-23T05:30:04+00:00,2026-06-23,https://finance.yahoo.com/quote/6282.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6282.TW?range=ytd&interval=1d,
6315.T,6315.T,TOWA Corporation,scaling,True,,JPY,3155.0,2150.0,38.01,JPY,265599187260.0,1646714961.01,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6315.T/,https://query1.finance.yahoo.com/v8/finance/chart/6315.T?range=ytd&interval=1d,
6324.T,6324.T,Harmonic Drive Systems,robotics,True,,JPY,7700.0,3780.0,100.52,JPY,824547732190.0,5112195939.58,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6324.T/,https://query1.finance.yahoo.com/v8/finance/chart/6324.T?range=ytd&interval=1d,
6367.T,6367,Daikin Industries,bottleneck-sectors;companies;market-snapshot,True,,JPY,23630.0,20080.0,16.69,JPY,6649000000000.0,41223800000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6367.T/,https://query1.finance.yahoo.com/v8/finance/chart/6367.T?range=ytd&interval=1d,
6415.TW,6415.TW,Silergy,semiconductor-alpha-cpo,True,,TWD,645.0,191.5,247.71,TWD,261361569000.0,8259025580.4,2026-06-23T05:30:12+00:00,2026-06-23,https://finance.yahoo.com/quote/6415.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6415.TW?range=ytd&interval=1d,
6474.T,6474.T,Nachi-Fujikoshi,scaling,True,,JPY,6000.0,4350.0,33.33,JPY,135241100550.0,838494823.41,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6474.T/,https://query1.finance.yahoo.com/v8/finance/chart/6474.T?range=ytd&interval=1d,
6481.T,6481.T,THK,robotics,True,,JPY,7882.0,4007.0,94.71,JPY,918556897584.0,5695052765.02,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6481.T/,https://query1.finance.yahoo.com/v8/finance/chart/6481.T?range=ytd&interval=1d,
6488.TWO,6488.TW,6488.TW,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,1010.0,406.0,150.62,TWD,533096803375.0,16845858986.65,2026-06-23T05:30:01+00:00,2026-06-23,https://finance.yahoo.com/quote/6488.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/6488.TWO?range=ytd&interval=1d,
6501.T,6501.T,6501.T,bottleneck-sectors;market-snapshot,True,,JPY,4750.0,4902.0,-6.27,JPY,21360000000000.0,132432000000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6501.T/,https://query1.finance.yahoo.com/v8/finance/chart/6501.T?range=ytd&interval=1d,
6503.T,6503,Mitsubishi Electric,ai-passives,True,,JPY,6104.0,4585.0,27.43,JPY,12653112403008.0,78449296898.65,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6503.T/,https://query1.finance.yahoo.com/v8/finance/chart/6503.T?range=ytd&interval=1d,
6504.T,6504,Fuji Electric,ai-passives,True,,JPY,14600.0,11850.0,20.76,JPY,2176009567600.0,13491259319.12,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6504.T/,https://query1.finance.yahoo.com/v8/finance/chart/6504.T?range=ytd&interval=1d,
6506.T,6506.T,Yaskawa Electric,latent-ai-nodes,True,,JPY,7156.0,4756.0,44.16,JPY,1985461726145.0,12309862702.1,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6506.T/,https://query1.finance.yahoo.com/v8/finance/chart/6506.T?range=ytd&interval=1d,
6516.T,6516.T,Sanyo Denki,ai-passives,True,,JPY,7090.0,4195.0,68.01,JPY,249670738230.0,1547958577.03,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6516.T/,https://query1.finance.yahoo.com/v8/finance/chart/6516.T?range=ytd&interval=1d,
6525.T,6525.T,Kokusai Electric,semiconductor-alpha-cpo,True,,JPY,9271.0,5495.0,55.84,JPY,1687000000000.0,10459400000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6525.T/,https://query1.finance.yahoo.com/v8/finance/chart/6525.T?range=ytd&interval=1d,
6526.T,6526.T,Socionext,semiconductor-ai-nodes,True,,JPY,2615.0,2189.5,15.1,JPY,474999637203.0,2944997750.66,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6526.T/,https://query1.finance.yahoo.com/v8/finance/chart/6526.T?range=ytd&interval=1d,
6590.T,6590.T,Shibaura Mechatronics,semiconductor-ai-nodes,True,,JPY,4655.0,3788.0,20.16,JPY,314739005000.0,1951381831.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6590.T/,https://query1.finance.yahoo.com/v8/finance/chart/6590.T?range=ytd&interval=1d,
6594.T,6594.T,Nidec,robotics,True,,JPY,2789.0,2132.0,33.32,JPY,3162668834765.0,19608546775.54,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6594.T/,https://query1.finance.yahoo.com/v8/finance/chart/6594.T?range=ytd&interval=1d,
6645.T,6645.T,OMRON,latent-ai-nodes,True,,JPY,5764.0,3960.0,44.24,JPY,1199635944996.0,7437742858.98,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6645.T/,https://query1.finance.yahoo.com/v8/finance/chart/6645.T?range=ytd&interval=1d,
6669.TW,6669,Wiwynn,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4675.0,1495.0,213.06,TWD,2706771120915.0,85533967420.91,2026-06-23T05:30:08+00:00,2026-06-23,https://finance.yahoo.com/quote/6669.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6669.TW?range=ytd&interval=1d,
6723.T,6723.T,Renesas Electronics,ai-passives;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,4754.0,2140.0,113.66,JPY,8625000000000.0,53475000000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6723.T/,https://query1.finance.yahoo.com/v8/finance/chart/6723.T?range=ytd&interval=1d,
6752.T,6752,Panasonic Holdings,ai-passives,True,,JPY,4230.0,2023.5,103.51,JPY,9362000000000.0,58044400000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6752.T/,https://query1.finance.yahoo.com/v8/finance/chart/6752.T?range=ytd&interval=1d,
6754.T,6754,Anritsu,companies,True,,JPY,4480.0,2244.5,95.8,JPY,553181009088.0,3429722256.35,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6754.T/,https://query1.finance.yahoo.com/v8/finance/chart/6754.T?range=ytd&interval=1d,
6762.T,6762,TDK,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,JPY,3943.0,2211.0,75.24,JPY,7270000000000.0,45074000000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6762.T/,https://query1.finance.yahoo.com/v8/finance/chart/6762.T?range=ytd&interval=1d,
6770.TW,6770.TW,Powerchip Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,78.6,39.55,86.7,TWD,302130000000.0,9547308000.0,2026-06-23T05:30:04+00:00,2026-06-23,https://finance.yahoo.com/quote/6770.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6770.TW?range=ytd&interval=1d,
6777.T,6777.T,6777.T,bottleneck-sectors;market-snapshot,True,,JPY,27360.0,9130.0,199.02,JPY,354575457000.0,2198367833.4,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6777.T/,https://query1.finance.yahoo.com/v8/finance/chart/6777.T?range=ytd&interval=1d,
6817.T,6817,Sumida,ai-passives,True,,JPY,1394.0,1144.0,20.59,JPY,47529954344.0,294685716.93,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6817.T/,https://query1.finance.yahoo.com/v8/finance/chart/6817.T?range=ytd&interval=1d,
6841.T,6841.T,Yokogawa Electric,latent-ai-nodes,True,,JPY,5535.0,5016.0,7.27,JPY,1438591393316.0,8919266638.56,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6841.T/,https://query1.finance.yahoo.com/v8/finance/chart/6841.T?range=ytd&interval=1d,
6845.T,6845.T,Azbil,latent-ai-nodes,True,,JPY,1701.5,1422.5,19.53,JPY,852233815512.0,5283849656.17,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6845.T/,https://query1.finance.yahoo.com/v8/finance/chart/6845.T?range=ytd&interval=1d,
6857.T,6857,Advantest,beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,31430.0,19635.0,48.43,JPY,23317255699560.0,144566985337.27,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6857.T/,https://query1.finance.yahoo.com/v8/finance/chart/6857.T?range=ytd&interval=1d,
6861.T,6861.T,Keyence,robotics,True,,JPY,75680.0,56680.0,32.35,JPY,18914535356640.0,117270119211.17,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6861.T/,https://query1.finance.yahoo.com/v8/finance/chart/6861.T?range=ytd&interval=1d,
6869.HK,6869,YOFC,companies,True,,HKD,264.6,51.7,404.96,HKD,360941028729.0,46019981162.95,2026-06-23T08:08:17+00:00,2026-06-23,https://finance.yahoo.com/quote/6869.HK/,https://query1.finance.yahoo.com/v8/finance/chart/6869.HK?range=ytd&interval=1d,
688012.SS,688012.SS,688012.SS,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,CNY,371.72,183.034,77.9,CNY,349247311174.0,51513978398.17,2026-06-23T07:00:02+00:00,2026-06-23,https://finance.yahoo.com/quote/688012.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688012.SS?range=ytd&interval=1d,
688017.SS,688017.SS,Leader Harmonious Drive Systems,robotics,True,,CNY,378.53,192.1,98.12,CNY,56099000000.0,8274602500.0,2026-06-23T07:00:01+00:00,2026-06-23,https://finance.yahoo.com/quote/688017.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688017.SS?range=ytd&interval=1d,
688126.SS,688126.SS,National Silicon Industry Group,semiconductor-alpha-cpo,True,,CNY,32.22,21.64,44.16,CNY,112040293022.0,16525943220.74,2026-06-23T07:00:03+00:00,2026-06-23,https://finance.yahoo.com/quote/688126.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688126.SS?range=ytd&interval=1d,
688256.SS,688256.SS,688256.SS,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,CNY,1413.0,909.765,51.47,CNY,915416572903.0,135023944503.19,2026-06-23T07:00:02+00:00,2026-06-23,https://finance.yahoo.com/quote/688256.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688256.SS?range=ytd&interval=1d,
6920.T,6920.T,6920.T,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,52000.0,29645.0,63.99,JPY,5152867390770.0,31947777822.77,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6920.T/,https://query1.finance.yahoo.com/v8/finance/chart/6920.T?range=ytd&interval=1d,
6925.T,6925.T,6925.T,beneficiaries;market-snapshot,True,,JPY,4540.0,2505.0,75.66,JPY,378093301005.0,2344178466.23,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6925.T/,https://query1.finance.yahoo.com/v8/finance/chart/6925.T?range=ytd&interval=1d,
6951.T,6951.T,JEOL Ltd.,scaling,True,,JPY,6970.0,5031.0,38.43,JPY,357613197977.0,2217201827.46,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6951.T/,https://query1.finance.yahoo.com/v8/finance/chart/6951.T?range=ytd&interval=1d,
6963.T,6963,ROHM,ai-passives;companies;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,5444.0,2220.0,139.03,JPY,2193451262058.0,13599397824.76,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6963.T/,https://query1.finance.yahoo.com/v8/finance/chart/6963.T?range=ytd&interval=1d,
6965.T,6965.T,6965.T,beneficiaries;bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,JPY,2659.5,1661.0,55.75,JPY,818633519273.0,5075527819.49,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6965.T/,https://query1.finance.yahoo.com/v8/finance/chart/6965.T?range=ytd&interval=1d,
6967.T,6967.T,Shinko Electric,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,False,"Delisted June 6, 2025 after the JICC-04 / JIC Capital tender offer; no current public stock price exists.",,,,,,,,,2026-06-23,https://www.shinko.co.jp/english/ir/faq/,https://query1.finance.yahoo.com/v8/finance/chart/6967.T?range=ytd&interval=1d,"Delisted June 6, 2025 after the JICC-04 / JIC Capital tender offer; no current public stock price exists."
6971.T,6971,Kyocera,ai-passives;companies,True,,JPY,3593.0,2196.5,61.01,JPY,4936000000000.0,30603200000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6971.T/,https://query1.finance.yahoo.com/v8/finance/chart/6971.T?range=ytd&interval=1d,
6976.T,6976.T,6976.T,ai-passives;bottleneck-sectors;market-snapshot,True,,JPY,16930.0,3540.0,360.93,JPY,2248000000000.0,13937600000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6976.T/,https://query1.finance.yahoo.com/v8/finance/chart/6976.T?range=ytd&interval=1d,
6981.T,6981,Murata Manufacturing,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,JPY,11005.0,3246.0,230.48,JPY,22298561148500.0,138251079120.7,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6981.T/,https://query1.finance.yahoo.com/v8/finance/chart/6981.T?range=ytd&interval=1d,
6996.T,6996,Nichicon,ai-passives,True,,JPY,4210.0,1636.0,154.07,JPY,302549686715.0,1875808057.63,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6996.T/,https://query1.finance.yahoo.com/v8/finance/chart/6996.T?range=ytd&interval=1d,
6997.T,6997,Nippon Chemi-Con,ai-passives,True,,JPY,5340.0,1450.0,255.29,JPY,139935476800.0,867599956.16,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/6997.T/,https://query1.finance.yahoo.com/v8/finance/chart/6997.T?range=ytd&interval=1d,
7011.T,7011.T,7011.T,bottleneck-sectors;market-snapshot,True,,JPY,3742.0,3840.0,-10.09,JPY,13135058310060.0,81437361522.37,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/7011.T/,https://query1.finance.yahoo.com/v8/finance/chart/7011.T?range=ytd&interval=1d,
7012.T,7012.T,7012.T,bottleneck-sectors;market-snapshot,True,,JPY,3081.0,2076.0,37.54,JPY,2670000000000.0,16554000000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/7012.T/,https://query1.finance.yahoo.com/v8/finance/chart/7012.T?range=ytd&interval=1d,
7735.T,7735.T,SCREEN Holdings,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,16150.0,7620.0,101.87,JPY,2523000000000.0,15642600000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/7735.T/,https://query1.finance.yahoo.com/v8/finance/chart/7735.T?range=ytd&interval=1d,
7911.T,7911.T,7911.T,bottleneck-sectors;market-snapshot,True,,JPY,5025.0,4661.0,7.83,JPY,1301000000000.0,8066200000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/7911.T/,https://query1.finance.yahoo.com/v8/finance/chart/7911.T?range=ytd&interval=1d,
8035.T,8035,Tokyo Electron,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,72960.0,34320.0,97.56,JPY,33186000000000.0,205753200000.0,2026-06-23T06:30:00+00:00,2026-06-23,https://finance.yahoo.com/quote/8035.T/,https://query1.finance.yahoo.com/v8/finance/chart/8035.T?range=ytd&interval=1d,
8046.TW,8046,Nan Ya PCB,beneficiaries;bottleneck-sectors;companies;market-snapshot,True,,TWD,909.0,241.0,283.54,TWD,547302000000.0,17294743200.0,2026-06-23T05:30:05+00:00,2026-06-23,https://finance.yahoo.com/quote/8046.TW/,https://query1.finance.yahoo.com/v8/finance/chart/8046.TW?range=ytd&interval=1d,
8147.TWO,8147.TWO,Nextronics Engineering,robotics,True,,TWD,145.0,104.5,36.15,TWD,6224432500.0,196692067.0,2026-06-23T05:30:23+00:00,2026-06-23,https://finance.yahoo.com/quote/8147.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/8147.TWO?range=ytd&interval=1d,
9660.HK,9660.HK,Horizon Robotics,robotics,True,,HKD,3.96,8.61,-55.95,HKD,60472651217.0,7710263030.17,2026-06-23T08:08:17+00:00,2026-06-23,https://finance.yahoo.com/quote/9660.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9660.HK?range=ytd&interval=1d,
9868.HK,9868.HK,XPeng,robotics,True,,HKD,49.36,79.05,-38.57,HKD,98537896087.0,12563581751.09,2026-06-23T08:08:17+00:00,2026-06-23,https://finance.yahoo.com/quote/9868.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9868.HK?range=ytd&interval=1d,
9880.HK,9880.HK,UBTECH Robotics,robotics,True,,HKD,98.0,126.3,-25.19,HKD,52857144165.0,6739285881.04,2026-06-23T08:08:17+00:00,2026-06-23,https://finance.yahoo.com/quote/9880.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9880.HK?range=ytd&interval=1d,
AALB.AS,AALB.AS,Aalberts,latent-ai-nodes,True,,EUR,39.72,28.06,39.27,EUR,4397358826.0,5005073815.75,2026-06-23T15:36:06+00:00,2026-06-23,https://finance.yahoo.com/quote/AALB.AS/,https://query1.finance.yahoo.com/v8/finance/chart/AALB.AS?range=ytd&interval=1d,
AAOI,AAOI,Applied Optoelectronics,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,151.317,34.86,282.11,USD,12186000000.0,12186000000.0,2026-06-23T17:30:26+00:00,2026-06-23,https://finance.yahoo.com/quote/AAOI/,https://query1.finance.yahoo.com/v8/finance/chart/AAOI?range=ytd&interval=1d,
AAON,AAON,AAON,bottleneck-sectors;market-snapshot,True,,USD,130.78,76.25,65.15,USD,10706000000.0,10706000000.0,2026-06-23T17:30:11+00:00,2026-06-23,https://finance.yahoo.com/quote/AAON/,https://query1.finance.yahoo.com/v8/finance/chart/AAON?range=ytd&interval=1d,
ABBN.SW,ABBN,ABB,ai-passives;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot;robotics,True,,CHF,86.1,59.22,40.59,CHF,160732124500.0,198359514845.45,2026-06-23T15:31:21+00:00,2026-06-23,https://finance.yahoo.com/quote/ABBN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/ABBN.SW?range=ytd&interval=1d,
ACLS,ACLS,Axcelis Technologies,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,172.4,80.34,100.19,USD,5764000000.0,5764000000.0,2026-06-23T17:30:22+00:00,2026-06-23,https://finance.yahoo.com/quote/ACLS/,https://query1.finance.yahoo.com/v8/finance/chart/ACLS?range=ytd&interval=1d,
ACM,ACM,AECOM,latent-ai-nodes,True,,USD,69.2,95.33,-28.22,USD,8722000000.0,8722000000.0,2026-06-23T17:30:30+00:00,2026-06-23,https://finance.yahoo.com/quote/ACM/,https://query1.finance.yahoo.com/v8/finance/chart/ACM?range=ytd&interval=1d,
ACMR,ACMR,ACM Research,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,98.61,39.45,119.72,USD,6926000000.0,6926000000.0,2026-06-23T17:30:32+00:00,2026-06-23,https://finance.yahoo.com/quote/ACMR/,https://query1.finance.yahoo.com/v8/finance/chart/ACMR?range=ytd&interval=1d,
ACUVI.ST,ACUVI.ST,Acuvi,robotics,True,,SEK,11.88,17.26,-29.62,SEK,396926320.0,40764333.06,2026-06-23T14:16:07+00:00,2026-06-23,https://finance.yahoo.com/quote/ACUVI.ST/,https://query1.finance.yahoo.com/v8/finance/chart/ACUVI.ST?range=ytd&interval=1d,
ADI,ADI,Analog Devices,ai-passives;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,408.275,271.2,49.15,USD,199516000000.0,199516000000.0,2026-06-23T17:30:14+00:00,2026-06-23,https://finance.yahoo.com/quote/ADI/,https://query1.finance.yahoo.com/v8/finance/chart/ADI?range=ytd&interval=1d,
AEHR,AEHR,Aehr Test Systems,latent-ai-nodes;scaling;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,103.0,20.19,364.8,USD,3250000000.0,3250000000.0,2026-06-23T17:30:11+00:00,2026-06-23,https://finance.yahoo.com/quote/AEHR/,https://query1.finance.yahoo.com/v8/finance/chart/AEHR?range=ytd&interval=1d,
AEIS,AEIS,Advanced Energy Industries,ai-passives,True,,USD,366.535,209.37,65.11,USD,14697000000.0,14697000000.0,2026-06-23T17:30:05+00:00,2026-06-23,https://finance.yahoo.com/quote/AEIS/,https://query1.finance.yahoo.com/v8/finance/chart/AEIS?range=ytd&interval=1d,
AEVA,AEVA,Aeva,robotics,True,,USD,24.315,13.28,90.71,USD,1753000000.0,1753000000.0,2026-06-23T17:30:19+00:00,2026-06-23,https://finance.yahoo.com/quote/AEVA/,https://query1.finance.yahoo.com/v8/finance/chart/AEVA?range=ytd&interval=1d,
AI.PA,AI,Air Liquide,companies,True,,EUR,166.44,160.26,4.68,EUR,105034000000.0,119549698800.0,2026-06-23T15:39:57+00:00,2026-06-23,https://finance.yahoo.com/quote/AI.PA/,https://query1.finance.yahoo.com/v8/finance/chart/AI.PA?range=ytd&interval=1d,
AIN,AIN,Albany International,latent-ai-nodes-strict,True,,USD,70.865,50.7,35.39,USD,2035000000.0,2035000000.0,2026-06-23T17:23:42+00:00,2026-06-23,https://finance.yahoo.com/quote/AIN/,https://query1.finance.yahoo.com/v8/finance/chart/AIN?range=ytd&interval=1d,
AIP,AIP,Arteris,scaling,True,,USD,42.41,15.5,172.21,USD,2037000000.0,2037000000.0,2026-06-23T17:30:01+00:00,2026-06-23,https://finance.yahoo.com/quote/AIP/,https://query1.finance.yahoo.com/v8/finance/chart/AIP?range=ytd&interval=1d,
AIT,AIT,Applied Industrial Technologies,latent-ai-nodes-strict,True,,USD,333.4,256.77,28.41,USD,12494912025.0,12494912025.0,2026-06-23T17:29:46+00:00,2026-06-23,https://finance.yahoo.com/quote/AIT/,https://query1.finance.yahoo.com/v8/finance/chart/AIT?range=ytd&interval=1d,
AIXA.DE,AIXA.DE,Aixtron,latent-ai-nodes;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,EUR,55.42,17.305,182.9,EUR,6815000000.0,7756833000.0,2026-06-23T15:39:17+00:00,2026-06-23,https://finance.yahoo.com/quote/AIXA.DE/,https://query1.finance.yahoo.com/v8/finance/chart/AIXA.DE?range=ytd&interval=1d,
ALAB,ALAB,Astera Labs,ai-passives;beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,402.87,166.36,124.37,USD,68848000000.0,68848000000.0,2026-06-23T17:30:20+00:00,2026-06-23,https://finance.yahoo.com/quote/ALAB/,https://query1.finance.yahoo.com/v8/finance/chart/ALAB?range=ytd&interval=1d,
ALFA.ST,ALFA.ST,ALFA.ST,bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,SEK,546.2,465.7,16.61,SEK,231710732189.0,23796692195.81,2026-06-23T15:29:36+00:00,2026-06-23,https://finance.yahoo.com/quote/ALFA.ST/,https://query1.finance.yahoo.com/v8/finance/chart/ALFA.ST?range=ytd&interval=1d,
ALG,ALG,Alamo Group,latent-ai-nodes-strict,True,,USD,161.34,167.87,-5.33,USD,1959711640.0,1959711640.0,2026-06-23T17:30:32+00:00,2026-06-23,https://finance.yahoo.com/quote/ALG/,https://query1.finance.yahoo.com/v8/finance/chart/ALG?range=ytd&interval=1d,
