symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
EKI.PA,EKI.PA,Ekinops,scaling,True,,EUR,3.63,1.93,89.06,EUR,93707950.0,108991716.64,2026-06-02T15:35:18+00:00,2026-06-02,https://finance.yahoo.com/quote/EKI.PA/,https://query1.finance.yahoo.com/v8/finance/chart/EKI.PA?range=ytd&interval=1d,
ELK.OL,ELK.OL,Elkem,latent-ai-nodes-strict,True,,NOK,33.86,30.48,10.73,NOK,11834882882.0,1274616886.39,2026-06-02T14:28:09+00:00,2026-06-02,https://finance.yahoo.com/quote/ELK.OL/,https://query1.finance.yahoo.com/v8/finance/chart/ELK.OL?range=ytd&interval=1d,
EME,EME,EME,ai-passives;beneficiaries;market-snapshot,True,,USD,827.28,611.79,29.54,USD,36841000000.0,36841000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/EME/,https://query1.finance.yahoo.com/v8/finance/chart/EME?range=ytd&interval=1d,
ENA.V,ENA.V,Enablence Technologies,semiconductor-alpha-cpo,True,,CAD,13.42,1.73,641.44,CAD,210701950.0,152232158.88,2026-06-02T19:59:59+00:00,2026-06-02,https://finance.yahoo.com/quote/ENA.V/,https://query1.finance.yahoo.com/v8/finance/chart/ENA.V?range=ytd&interval=1d,
ENR.DE,ENR.DE,ENR.DE,ai-passives;bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,EUR,158.52,120.4,29.09,EUR,136135770720.0,158339514924.43,2026-06-02T15:37:15+00:00,2026-06-02,https://finance.yahoo.com/quote/ENR.DE/,https://query1.finance.yahoo.com/v8/finance/chart/ENR.DE?range=ytd&interval=1d,
ENS,ENS,EnerSys,latent-ai-nodes,True,,USD,237.51,146.75,57.57,USD,8012000000.0,8012000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/ENS/,https://query1.finance.yahoo.com/v8/finance/chart/ENS?range=ytd&interval=1d,
ENTG,ENTG,Entegris,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,142.92,84.25,59.58,USD,21084000000.0,21084000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ENTG/,https://query1.finance.yahoo.com/v8/finance/chart/ENTG?range=ytd&interval=1d,
EOSE,EOSE,Eos Energy Enterprises,scaling,True,,USD,9.42,11.46,-27.37,USD,3198000000.0,3198000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/EOSE/,https://query1.finance.yahoo.com/v8/finance/chart/EOSE?range=ytd&interval=1d,
EPI-A.ST,EPI-A.ST,Epiroc,latent-ai-nodes-strict,True,,SEK,277.1,209.9,31.83,SEK,307794048870.0,33026301443.75,2026-06-02T15:29:45+00:00,2026-06-02,https://finance.yahoo.com/quote/EPI-A.ST/,https://query1.finance.yahoo.com/v8/finance/chart/EPI-A.ST?range=ytd&interval=1d,
EQIX,EQIX,Equinix,beneficiaries;companies;market-snapshot,True,,USD,1071.8,766.16,40.27,USD,103631000000.0,103631000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/EQIX/,https://query1.finance.yahoo.com/v8/finance/chart/EQIX?range=ytd&interval=1d,
ESAB,ESAB,ESAB,latent-ai-nodes-strict,True,,USD,89.83,111.72,-20.2,USD,5505533216.0,5505533216.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/ESAB/,https://query1.finance.yahoo.com/v8/finance/chart/ESAB?range=ytd&interval=1d,
ESE,ESE,ESCO Technologies,latent-ai-nodes,True,,USD,291.57,195.39,47.54,USD,7767000000.0,7767000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/ESE/,https://query1.finance.yahoo.com/v8/finance/chart/ESE?range=ytd&interval=1d,
ESNT.L,ESNT.L,Essentra,latent-ai-nodes-strict,True,,GBp,84.0,96.6,-12.5,GBP,237892193.0,320274259.44,2026-06-02T15:39:42+00:00,2026-06-02,https://finance.yahoo.com/quote/ESNT.L/,https://query1.finance.yahoo.com/v8/finance/chart/ESNT.L?range=ytd&interval=1d,
ETN,ETN,Eaton,beneficiaries;bottleneck-sectors;companies;market-snapshot,True,,USD,417.62,318.51,27.59,USD,162162000000.0,162162000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/ETN/,https://query1.finance.yahoo.com/v8/finance/chart/ETN?range=ytd&interval=1d,
FARO,FARO,FARO Technologies,latent-ai-nodes,False,,,,,,,,,,2026-06-02,https://finance.yahoo.com/quote/FARO/,https://query1.finance.yahoo.com/v8/finance/chart/FARO?range=ytd&interval=1d,HTTPError: HTTP Error 404: Not Found
FELE,FELE,Franklin Electric,latent-ai-nodes-strict,True,,USD,99.97,95.53,3.06,USD,4301582107.0,4301582107.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/FELE/,https://query1.finance.yahoo.com/v8/finance/chart/FELE?range=ytd&interval=1d,
FIX,FIX,FIX,ai-passives;beneficiaries;market-snapshot,True,,USD,1883.26,933.29,87.64,USD,66261000000.0,66261000000.0,2026-06-02T20:01:26+00:00,2026-06-02,https://finance.yahoo.com/quote/FIX/,https://query1.finance.yahoo.com/v8/finance/chart/FIX?range=ytd&interval=1d,
FLEX,FLEX,Flex,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,USD,159.43,60.42,150.36,USD,54228000000.0,54228000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/FLEX/,https://query1.finance.yahoo.com/v8/finance/chart/FLEX?range=ytd&interval=1d,
FLR,FLR,FLR,bottleneck-sectors;market-snapshot,True,,USD,49.34,39.63,18.32,USD,6502000000.0,6502000000.0,2026-06-02T20:03:08+00:00,2026-06-02,https://finance.yahoo.com/quote/FLR/,https://query1.finance.yahoo.com/v8/finance/chart/FLR?range=ytd&interval=1d,
FN,FN,Fabrinet,ai-passives;beneficiaries;companies;latent-ai-nodes;market-snapshot,True,,USD,701.11,455.28,46.24,USD,25219000000.0,25219000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/FN/,https://query1.finance.yahoo.com/v8/finance/chart/FN?range=ytd&interval=1d,
FORM,FORM,FormFactor,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,125.11,55.78,111.37,USD,8970000000.0,8970000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/FORM/,https://query1.finance.yahoo.com/v8/finance/chart/FORM?range=ytd&interval=1d,
FSECURE.HE,FSECURE.HE,F-Secure,scaling,True,,EUR,2.27,1.934,17.62,EUR,380001333.0,441979550.41,2026-06-02T15:29:30+00:00,2026-06-02,https://finance.yahoo.com/quote/FSECURE.HE/,https://query1.finance.yahoo.com/v8/finance/chart/FSECURE.HE?range=ytd&interval=1d,
FSS,FSS,Federal Signal,latent-ai-nodes-strict,True,,USD,106.45,108.59,-4.48,USD,6435127985.0,6435127985.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/FSS/,https://query1.finance.yahoo.com/v8/finance/chart/FSS?range=ytd&interval=1d,
GDS,GDS,GDS Holdings,companies,True,,USD,36.91,34.9,-3.73,USD,7346000000.0,7346000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/GDS/,https://query1.finance.yahoo.com/v8/finance/chart/GDS?range=ytd&interval=1d,
GEV,GEV,GEV,beneficiaries;bottleneck-sectors;market-snapshot,True,,USD,969.67,653.57,42.69,USD,255429000000.0,255429000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/GEV/,https://query1.finance.yahoo.com/v8/finance/chart/GEV?range=ytd&interval=1d,
GF.SW,GF.SW,Georg Fischer,latent-ai-nodes-strict,True,,CHF,43.06,53.6,-20.19,CHF,3473210562.0,4408546166.35,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/GF.SW/,https://query1.finance.yahoo.com/v8/finance/chart/GF.SW?range=ytd&interval=1d,
GFS,GFS,GlobalFoundries,beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,84.6,34.92,129.45,USD,46396000000.0,46396000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/GFS/,https://query1.finance.yahoo.com/v8/finance/chart/GFS?range=ytd&interval=1d,
GGG,GGG,Graco,latent-ai-nodes-strict,True,,USD,74.05,81.97,-10.39,USD,12617000000.0,12617000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/GGG/,https://query1.finance.yahoo.com/v8/finance/chart/GGG?range=ytd&interval=1d,
GHH.L,GHH.L,Gooch & Housego,latent-ai-nodes-strict,True,,GBp,940.0,600.0,52.1,GBP,305183594.0,410868672.6,2026-06-02T17:23:15+00:00,2026-06-02,https://finance.yahoo.com/quote/GHH.L/,https://query1.finance.yahoo.com/v8/finance/chart/GHH.L?range=ytd&interval=1d,
GLW,GLW,GLW,ai-passives;bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,USD,200.4,87.56,121.02,USD,152148000000.0,152148000000.0,2026-06-02T20:01:31+00:00,2026-06-02,https://finance.yahoo.com/quote/GLW/,https://query1.finance.yahoo.com/v8/finance/chart/GLW?range=ytd&interval=1d,
GNE.NZ,GNE.NZ,Genesis Energy,scaling,True,,NZD,2.57,2.4,7.08,NZD,2894264946.0,1715141407.0,2026-06-03T00:01:52+00:00,2026-06-02,https://finance.yahoo.com/quote/GNE.NZ/,https://query1.finance.yahoo.com/v8/finance/chart/GNE.NZ?range=ytd&interval=1d,
GNRC,GNRC,Generac,ai-passives,True,,USD,284.58,136.37,101.69,USD,16753000000.0,16753000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/GNRC/,https://query1.finance.yahoo.com/v8/finance/chart/GNRC?range=ytd&interval=1d,
GOOGL,GOOGL,Alphabet,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,361.85,313.0,14.82,USD,4712000000000.0,4712000000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/GOOGL/,https://query1.finance.yahoo.com/v8/finance/chart/GOOGL?range=ytd&interval=1d,
GRC,GRC,Gorman-Rupp,latent-ai-nodes;latent-ai-nodes-strict,True,,USD,75.58,47.75,57.0,USD,1946699011.0,1946699011.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/GRC/,https://query1.finance.yahoo.com/v8/finance/chart/GRC?range=ytd&interval=1d,
GTLS,GTLS,Chart Industries,latent-ai-nodes-strict,True,,USD,208.28,206.23,0.99,USD,9944000000.0,9944000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/GTLS/,https://query1.finance.yahoo.com/v8/finance/chart/GTLS?range=ytd&interval=1d,
GURN.SW,GURN.SW,Gurit,latent-ai-nodes-strict,True,,CHF,38.2,11.5,223.73,CHF,177508260.0,225311234.42,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/GURN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/GURN.SW?range=ytd&interval=1d,
HAYW,HAYW,Hayward Holdings,latent-ai-nodes-strict,True,,USD,13.98,15.45,-11.35,USD,3033000000.0,3033000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/HAYW/,https://query1.finance.yahoo.com/v8/finance/chart/HAYW?range=ytd&interval=1d,
HEXA-B.ST,HEXA-B.ST,Hexagon,robotics,True,,SEK,86.7,109.5,-18.97,SEK,232842938005.0,24984047247.94,2026-06-02T15:29:50+00:00,2026-06-02,https://finance.yahoo.com/quote/HEXA-B.ST/,https://query1.finance.yahoo.com/v8/finance/chart/HEXA-B.ST?range=ytd&interval=1d,
HILS.L,HILS.L,Hill & Smith,latent-ai-nodes-strict,True,,GBp,2720.0,2140.0,26.22,GBP,2108146597.0,2838197763.54,2026-06-02T15:54:07+00:00,2026-06-02,https://finance.yahoo.com/quote/HILS.L/,https://query1.finance.yahoo.com/v8/finance/chart/HILS.L?range=ytd&interval=1d,
HIMX,HIMX,Himax Technologies,scaling;semiconductor-alpha-cpo,True,,USD,23.98,8.19,181.13,USD,3588000000.0,3588000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/HIMX/,https://query1.finance.yahoo.com/v8/finance/chart/HIMX?range=ytd&interval=1d,
HPE,HPE,Hewlett Packard Enterprise,ai-passives,True,,USD,56.15,24.02,132.31,USD,74503000000.0,74503000000.0,2026-06-02T20:00:48+00:00,2026-06-02,https://finance.yahoo.com/quote/HPE/,https://query1.finance.yahoo.com/v8/finance/chart/HPE?range=ytd&interval=1d,
HPS-A.TO,HPS.A.TO,HPS.A.TO,bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,CAD,329.65,159.48,102.86,CAD,3856000000.0,2785960000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/HPS-A.TO/,https://query1.finance.yahoo.com/v8/finance/chart/HPS-A.TO?range=ytd&interval=1d,
HSAI,HSAI,Hesai,robotics,True,,USD,21.66,22.4,-10.05,USD,3070037606.0,3070037606.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/HSAI/,https://query1.finance.yahoo.com/v8/finance/chart/HSAI?range=ytd&interval=1d,
HUBB,HUBB,HUBB,ai-passives;bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,USD,480.46,444.11,3.76,USD,24462043826.0,24462043826.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/HUBB/,https://query1.finance.yahoo.com/v8/finance/chart/HUBB?range=ytd&interval=1d,
HURC,HURC,Hurco,latent-ai-nodes-strict,True,,USD,16.68,15.45,2.02,USD,110459989.0,110459989.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/HURC/,https://query1.finance.yahoo.com/v8/finance/chart/HURC?range=ytd&interval=1d,
HXL,HXL,Hexcel,latent-ai-nodes-strict,True,,USD,88.04,73.9,14.52,USD,6653000000.0,6653000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/HXL/,https://query1.finance.yahoo.com/v8/finance/chart/HXL?range=ytd&interval=1d,
ICHR,ICHR,Ichor Holdings,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,74.95,18.43,267.22,USD,2440519374.0,2440519374.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ICHR/,https://query1.finance.yahoo.com/v8/finance/chart/ICHR?range=ytd&interval=1d,
IESC,IESC,IES Holdings,latent-ai-nodes,True,,USD,704.89,389.02,73.23,USD,14044000000.0,14044000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/IESC/,https://query1.finance.yahoo.com/v8/finance/chart/IESC?range=ytd&interval=1d,
IFCN.SW,IFCN.SW,INFICON,latent-ai-nodes,True,,CHF,168.8,98.8,62.0,CHF,3896910299.0,4946348242.52,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/IFCN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/IFCN.SW?range=ytd&interval=1d,
IFX.DE,IFX,Infineon Technologies,ai-passives;companies;latent-ai-nodes;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,EUR,88.0,37.73,129.98,EUR,96579000000.0,112331034900.0,2026-06-02T15:39:33+00:00,2026-06-02,https://finance.yahoo.com/quote/IFX.DE/,https://query1.finance.yahoo.com/v8/finance/chart/IFX.DE?range=ytd&interval=1d,
IMI.L,IMI.L,IMI,latent-ai-nodes-strict,True,,GBp,2782.0,2488.0,11.28,GBP,6497529631.0,8747624142.22,2026-06-02T15:48:13+00:00,2026-06-02,https://finance.yahoo.com/quote/IMI.L/,https://query1.finance.yahoo.com/v8/finance/chart/IMI.L?range=ytd&interval=1d,
IMOS,IMOS,ChipMOS Technologies,scaling;semiconductor-alpha-cpo,True,,USD,64.61,29.63,111.56,USD,2355445280.0,2355445280.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/IMOS/,https://query1.finance.yahoo.com/v8/finance/chart/IMOS?range=ytd&interval=1d,
INDI,INDI,indie Semiconductor,robotics;semiconductor-ai-nodes,True,,USD,5.1,3.53,37.84,USD,1029000000.0,1029000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/INDI/,https://query1.finance.yahoo.com/v8/finance/chart/INDI?range=ytd&interval=1d,
INOXWIND.NS,INOXWIND.NS,Inox Wind,scaling,True,,INR,84.28,123.53,-31.4,INR,144860894240.0,1521039389.52,2026-06-02T10:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/INOXWIND.NS/,https://query1.finance.yahoo.com/v8/finance/chart/INOXWIND.NS?range=ytd&interval=1d,
INRN.SW,INRN.SW,Interroll,latent-ai-nodes,True,,CHF,1602.0,2200.0,-28.96,CHF,1359000000.0,1724978700.0,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/INRN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/INRN.SW?range=ytd&interval=1d,
INTC,INTC,INTC,bottleneck-sectors;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,107.93,36.9,174.07,USD,549493000000.0,549493000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/INTC/,https://query1.finance.yahoo.com/v8/finance/chart/INTC?range=ytd&interval=1d,
INTT,INTT,inTEST Corporation,latent-ai-nodes,True,,USD,17.18,7.47,127.85,USD,205683435.0,205683435.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/INTT/,https://query1.finance.yahoo.com/v8/finance/chart/INTT?range=ytd&interval=1d,
IPGP,IPGP,IPGP,bottleneck-sectors;latent-ai-nodes;market-snapshot;semiconductor-alpha-cpo,True,,USD,121.96,71.6,62.96,USD,5176000000.0,5176000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/IPGP/,https://query1.finance.yahoo.com/v8/finance/chart/IPGP?range=ytd&interval=1d,
IQE.L,IQE.L,IQE plc,scaling,True,,GBp,55.9,5.0,985.44,GBP,723235358.0,973691762.48,2026-06-02T16:15:00+00:00,2026-06-02,https://finance.yahoo.com/quote/IQE.L/,https://query1.finance.yahoo.com/v8/finance/chart/IQE.L?range=ytd&interval=1d,
ISRG,ISRG,Intuitive Surgical,robotics,True,,USD,402.3,566.36,-28.41,USD,146007000000.0,146007000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ISRG/,https://query1.finance.yahoo.com/v8/finance/chart/ISRG?range=ytd&interval=1d,
ITRI,ITRI,Itron,latent-ai-nodes,True,,USD,83.935,92.86,-11.15,USD,3759533232.0,3759533232.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/ITRI/,https://query1.finance.yahoo.com/v8/finance/chart/ITRI?range=ytd&interval=1d,
JBL,JBL,Jabil,ai-passives;bottleneck-sectors;market-snapshot;robotics;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,373.16,228.02,55.23,USD,39369000000.0,39369000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/JBL/,https://query1.finance.yahoo.com/v8/finance/chart/JBL?range=ytd&interval=1d,
JCI,JCI,Johnson Controls,companies,True,,USD,141.99,119.75,16.09,USD,86630000000.0,86630000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/JCI/,https://query1.finance.yahoo.com/v8/finance/chart/JCI?range=ytd&interval=1d,
JEN.DE,JEN.DE,JEN.DE,bottleneck-sectors;market-snapshot,True,,EUR,47.02,19.57,131.63,EUR,2627229478.0,3055730605.86,2026-06-02T15:37:41+00:00,2026-06-02,https://finance.yahoo.com/quote/JEN.DE/,https://query1.finance.yahoo.com/v8/finance/chart/JEN.DE?range=ytd&interval=1d,
JEN.F,JEN.F,Jenoptik,scaling,True,,EUR,47.06,19.42,135.54,EUR,2627229478.0,3055730605.86,2026-06-02T17:35:35+00:00,2026-06-02,https://finance.yahoo.com/quote/JEN.F/,https://query1.finance.yahoo.com/v8/finance/chart/JEN.F?range=ytd&interval=1d,
KAI,KAI,Kadant,latent-ai-nodes-strict,True,,USD,321.51,285.02,12.26,USD,3727577199.0,3727577199.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/KAI/,https://query1.finance.yahoo.com/v8/finance/chart/KAI?range=ytd&interval=1d,
KARN.SW,KARN.SW,Kardex,latent-ai-nodes;latent-ai-nodes-strict,True,,CHF,270.5,276.5,-4.08,CHF,2052043168.0,2604658393.14,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/KARN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/KARN.SW?range=ytd&interval=1d,
KDK,KDK,Kodiak AI,robotics,True,,USD,6.98,10.92,-35.55,USD,1376861571.0,1376861571.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/KDK/,https://query1.finance.yahoo.com/v8/finance/chart/KDK?range=ytd&interval=1d,
KEYS,KEYS,Keysight Technologies,companies;latent-ai-nodes,True,,USD,346.57,203.19,67.76,USD,56344000000.0,56344000000.0,2026-06-02T20:03:16+00:00,2026-06-02,https://finance.yahoo.com/quote/KEYS/,https://query1.finance.yahoo.com/v8/finance/chart/KEYS?range=ytd&interval=1d,
KFRC,KFRC,KFRC,beneficiaries;market-snapshot,True,,USD,47.91,30.92,52.92,USD,859502400.0,859502400.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/KFRC/,https://query1.finance.yahoo.com/v8/finance/chart/KFRC?range=ytd&interval=1d,
KGX.DE,KGX.DE,KION Group,latent-ai-nodes-strict,True,,EUR,42.61,68.25,-38.95,EUR,5848000000.0,6801808800.0,2026-06-02T15:35:14+00:00,2026-06-02,https://finance.yahoo.com/quote/KGX.DE/,https://query1.finance.yahoo.com/v8/finance/chart/KGX.DE?range=ytd&interval=1d,
KLAC,KLAC,KLA,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,2045.2,1215.08,60.47,USD,267159000000.0,267159000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/KLAC/,https://query1.finance.yahoo.com/v8/finance/chart/KLAC?range=ytd&interval=1d,
KLIC,KLIC,Kulicke & Soffa,companies;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,108.36,45.56,124.12,USD,5666000000.0,5666000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/KLIC/,https://query1.finance.yahoo.com/v8/finance/chart/KLIC?range=ytd&interval=1d,
KMT,KMT,Kennametal,latent-ai-nodes-strict,True,,USD,33.56,28.41,15.76,USD,2558000000.0,2558000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/KMT/,https://query1.finance.yahoo.com/v8/finance/chart/KMT?range=ytd&interval=1d,
KN,KN,Knowles,latent-ai-nodes,True,,USD,39.21,21.43,78.63,USD,3235048554.0,3235048554.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/KN/,https://query1.finance.yahoo.com/v8/finance/chart/KN?range=ytd&interval=1d,
KOMN.SW,KOMN.SW,Komax,latent-ai-nodes-strict,True,,CHF,56.6,64.1,-13.06,CHF,286999272.0,364288175.95,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/KOMN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/KOMN.SW?range=ytd&interval=1d,
KRN.DE,KRN.DE,Krones,latent-ai-nodes-strict,True,,EUR,116.4,135.8,-14.41,EUR,3664796352.0,4262524637.01,2026-06-02T15:35:18+00:00,2026-06-02,https://finance.yahoo.com/quote/KRN.DE/,https://query1.finance.yahoo.com/v8/finance/chart/KRN.DE?range=ytd&interval=1d,
KSB.DE,KSB.DE,KSB,latent-ai-nodes-strict,True,,EUR,898.0,965.0,-7.42,EUR,1502299526.0,1747324578.69,2026-06-02T15:35:11+00:00,2026-06-02,https://finance.yahoo.com/quote/KSB.DE/,https://query1.finance.yahoo.com/v8/finance/chart/KSB.DE?range=ytd&interval=1d,
KWR,KWR,Quaker Houghton,latent-ai-nodes-strict,True,,USD,144.24,137.31,3.8,USD,2474891934.0,2474891934.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/KWR/,https://query1.finance.yahoo.com/v8/finance/chart/KWR?range=ytd&interval=1d,
LASR,LASR,LASR,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,USD,76.36,37.51,99.01,USD,4588000000.0,4588000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/LASR/,https://query1.finance.yahoo.com/v8/finance/chart/LASR?range=ytd&interval=1d,
LBIRD.PA,LBIRD.PA,LBIRD.PA,bottleneck-sectors;market-snapshot,True,,EUR,26.25,21.2,23.24,EUR,586945731.0,682676579.73,2026-06-02T15:35:07+00:00,2026-06-02,https://finance.yahoo.com/quote/LBIRD.PA/,https://query1.finance.yahoo.com/v8/finance/chart/LBIRD.PA?range=ytd&interval=1d,
LECO,LECO,Lincoln Electric,latent-ai-nodes-strict,True,,USD,254.28,239.64,4.32,USD,13931000000.0,13931000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/LECO/,https://query1.finance.yahoo.com/v8/finance/chart/LECO?range=ytd&interval=1d,
LEHN.SW,LEHN.SW,LEM Holding,latent-ai-nodes-strict,True,,CHF,485.0,295.0,68.7,CHF,527137538.0,669095676.98,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/LEHN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/LEHN.SW?range=ytd&interval=1d,
LFUS,LFUS,Littelfuse,ai-passives;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot,True,,USD,487.9,252.92,85.84,USD,12338000000.0,12338000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/LFUS/,https://query1.finance.yahoo.com/v8/finance/chart/LFUS?range=ytd&interval=1d,
LIN,LIN,Linde,companies,True,,USD,495.91,426.39,15.57,USD,229283000000.0,229283000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/LIN/,https://query1.finance.yahoo.com/v8/finance/chart/LIN?range=ytd&interval=1d,
LITE,LITE,Lumentum,ai-passives;beneficiaries;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,1029.15,368.59,166.54,USD,73669000000.0,73669000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/LITE/,https://query1.finance.yahoo.com/v8/finance/chart/LITE?range=ytd&interval=1d,
