symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
600703.SS,600703.SS,Sanan Optoelectronics,semiconductor-alpha-cpo,True,,CNY,15.51,14.13,7.86,CNY,75633523901.0,11171071480.18,2026-06-03T07:00:00+00:00,2026-06-03,https://finance.yahoo.com/quote/600703.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600703.SS?range=ytd&interval=1d,
601100.SS,601100.SS,Jiangsu Hengli Hydraulic,robotics,True,,CNY,112.64,109.91,-0.76,CNY,149233376409.0,22041769695.61,2026-06-03T07:00:02+00:00,2026-06-03,https://finance.yahoo.com/quote/601100.SS/,https://query1.finance.yahoo.com/v8/finance/chart/601100.SS?range=ytd&interval=1d,
601689.SS,601689.SS,Ningbo Tuopu Group,robotics,True,,CNY,62.63,77.18,-18.67,CNY,106320780784.0,15703579321.8,2026-06-03T07:00:01+00:00,2026-06-03,https://finance.yahoo.com/quote/601689.SS/,https://query1.finance.yahoo.com/v8/finance/chart/601689.SS?range=ytd&interval=1d,
603662.SS,603662.SS,Keli Sensing Technology,robotics,True,,CNY,62.17,72.0,-11.97,CNY,16473480056.0,2433133004.27,2026-06-03T07:00:04+00:00,2026-06-03,https://finance.yahoo.com/quote/603662.SS/,https://query1.finance.yahoo.com/v8/finance/chart/603662.SS?range=ytd&interval=1d,
603986.SS,603986.SS,GigaDevice,semiconductor-alpha-cpo,True,,CNY,492.23,214.25,108.86,CNY,332894370186.0,49168498476.47,2026-06-03T07:00:01+00:00,2026-06-03,https://finance.yahoo.com/quote/603986.SS/,https://query1.finance.yahoo.com/v8/finance/chart/603986.SS?range=ytd&interval=1d,
6146.T,6146.T,Disco,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,68710.0,48170.0,34.46,JPY,8135000000000.0,50437000000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6146.T/,https://query1.finance.yahoo.com/v8/finance/chart/6146.T?range=ytd&interval=1d,
6266.T,6266.T,TOWA,semiconductor-ai-nodes,True,,JPY,3925.0,2063.0,89.61,JPY,58044381080.0,359875162.7,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6266.T/,https://query1.finance.yahoo.com/v8/finance/chart/6266.T?range=ytd&interval=1d,
6268.T,6268.T,Nabtesco,robotics,True,,JPY,5502.0,3748.0,43.66,JPY,638538465827.0,3958938488.13,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6268.T/,https://query1.finance.yahoo.com/v8/finance/chart/6268.T?range=ytd&interval=1d,
6282.TW,6282,AcBel Polytech,ai-passives,True,,TWD,64.4,42.3,47.03,TWD,56326982520.0,1791198044.14,2026-06-03T05:30:04+00:00,2026-06-03,https://finance.yahoo.com/quote/6282.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6282.TW?range=ytd&interval=1d,
6315.T,6315.T,TOWA Corporation,scaling,True,,JPY,3000.0,2150.0,31.23,JPY,216680918872.0,1343421697.01,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6315.T/,https://query1.finance.yahoo.com/v8/finance/chart/6315.T?range=ytd&interval=1d,
6324.T,6324.T,Harmonic Drive Systems,robotics,True,,JPY,7410.0,3780.0,92.97,JPY,736507618420.0,4566347234.2,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6324.T/,https://query1.finance.yahoo.com/v8/finance/chart/6324.T?range=ytd&interval=1d,
6367.T,6367,Daikin Industries,bottleneck-sectors;companies;market-snapshot,True,,JPY,23795.0,20080.0,17.51,JPY,6919847291560.0,42903053207.67,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6367.T/,https://query1.finance.yahoo.com/v8/finance/chart/6367.T?range=ytd&interval=1d,
6415.TW,6415.TW,Silergy,semiconductor-alpha-cpo,True,,TWD,599.0,191.5,222.91,TWD,235341918000.0,7483872992.4,2026-06-03T05:30:24+00:00,2026-06-03,https://finance.yahoo.com/quote/6415.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6415.TW?range=ytd&interval=1d,
6474.T,6474.T,Nachi-Fujikoshi,scaling,True,,JPY,5890.0,4350.0,30.89,JPY,125441020800.0,777734328.96,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6474.T/,https://query1.finance.yahoo.com/v8/finance/chart/6474.T?range=ytd&interval=1d,
6481.T,6481.T,THK,robotics,True,,JPY,7929.0,4007.0,95.87,JPY,838536201528.0,5198924449.47,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6481.T/,https://query1.finance.yahoo.com/v8/finance/chart/6481.T?range=ytd&interval=1d,
6488.TWO,6488.TW,6488.TW,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,950.0,406.0,135.73,TWD,454208038750.0,14443815632.25,2026-06-03T05:30:01+00:00,2026-06-03,https://finance.yahoo.com/quote/6488.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/6488.TWO?range=ytd&interval=1d,
6501.T,6501.T,6501.T,bottleneck-sectors;market-snapshot,True,,JPY,5270.0,4902.0,3.99,JPY,23733000000000.0,147144600000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6501.T/,https://query1.finance.yahoo.com/v8/finance/chart/6501.T?range=ytd&interval=1d,
6503.T,6503,Mitsubishi Electric,ai-passives,True,,JPY,6085.0,4585.0,27.04,JPY,12458701004288.0,77243946226.59,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6503.T/,https://query1.finance.yahoo.com/v8/finance/chart/6503.T?range=ytd&interval=1d,
6504.T,6504,Fuji Electric,ai-passives,True,,JPY,14750.0,11850.0,22.0,JPY,2296834722160.0,14240375277.39,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6504.T/,https://query1.finance.yahoo.com/v8/finance/chart/6504.T?range=ytd&interval=1d,
6506.T,6506.T,Yaskawa Electric,latent-ai-nodes,True,,JPY,7152.0,4756.0,44.08,JPY,1851887227260.0,11481700809.01,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6506.T/,https://query1.finance.yahoo.com/v8/finance/chart/6506.T?range=ytd&interval=1d,
6525.T,6525.T,Kokusai Electric,semiconductor-alpha-cpo,True,,JPY,7987.0,5495.0,34.26,JPY,1687000000000.0,10459400000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6525.T/,https://query1.finance.yahoo.com/v8/finance/chart/6525.T?range=ytd&interval=1d,
6526.T,6526.T,Socionext,semiconductor-ai-nodes,True,,JPY,3020.0,2189.5,32.92,JPY,501549146532.0,3109604708.5,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6526.T/,https://query1.finance.yahoo.com/v8/finance/chart/6526.T?range=ytd&interval=1d,
6590.T,6590.T,Shibaura Mechatronics,semiconductor-ai-nodes,True,,JPY,5100.0,3788.0,31.65,JPY,341322800000.0,2116201360.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6590.T/,https://query1.finance.yahoo.com/v8/finance/chart/6590.T?range=ytd&interval=1d,
6594.T,6594.T,Nidec,robotics,True,,JPY,2859.0,2132.0,36.66,JPY,3323152211665.0,20603543712.32,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6594.T/,https://query1.finance.yahoo.com/v8/finance/chart/6594.T?range=ytd&interval=1d,
6645.T,6645.T,OMRON,latent-ai-nodes,True,,JPY,6192.0,3960.0,54.95,JPY,1194720210096.0,7407265302.6,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6645.T/,https://query1.finance.yahoo.com/v8/finance/chart/6645.T?range=ytd&interval=1d,
6669.TW,6669,Wiwynn,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,5600.0,4485.0,25.0,TWD,1024911962365.0,32592200403.21,2026-06-03T05:30:24+00:00,2026-06-03,https://finance.yahoo.com/quote/6669.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6669.TW?range=ytd&interval=1d,
6723.T,6723.T,Renesas Electronics,ai-passives;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,4824.0,2140.0,116.81,JPY,8013739831244.0,49685186953.71,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6723.T/,https://query1.finance.yahoo.com/v8/finance/chart/6723.T?range=ytd&interval=1d,
6752.T,6752,Panasonic Holdings,ai-passives,True,,JPY,3916.0,2023.5,88.41,JPY,8393000000000.0,52036600000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6752.T/,https://query1.finance.yahoo.com/v8/finance/chart/6752.T?range=ytd&interval=1d,
6754.T,6754,Anritsu,companies,True,,JPY,4776.0,2244.5,108.74,JPY,610265398272.0,3783645469.29,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6754.T/,https://query1.finance.yahoo.com/v8/finance/chart/6754.T?range=ytd&interval=1d,
6762.T,6762,TDK,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,JPY,3950.0,2211.0,75.56,JPY,7131000000000.0,44212200000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6762.T/,https://query1.finance.yahoo.com/v8/finance/chart/6762.T?range=ytd&interval=1d,
6770.TW,6770.TW,Powerchip Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,84.6,39.55,100.95,TWD,302130000000.0,9607734000.0,2026-06-03T05:30:01+00:00,2026-06-03,https://finance.yahoo.com/quote/6770.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6770.TW?range=ytd&interval=1d,
6777.T,6777.T,6777.T,bottleneck-sectors;market-snapshot,True,,JPY,26130.0,9130.0,185.57,JPY,298478444400.0,1850566355.28,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6777.T/,https://query1.finance.yahoo.com/v8/finance/chart/6777.T?range=ytd&interval=1d,
6817.T,6817,Sumida,ai-passives,True,,JPY,1506.0,1144.0,30.28,JPY,49648281000.0,307819342.2,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6817.T/,https://query1.finance.yahoo.com/v8/finance/chart/6817.T?range=ytd&interval=1d,
6841.T,6841.T,Yokogawa Electric,latent-ai-nodes,True,,JPY,5350.0,5016.0,3.68,JPY,1292748219259.0,8015038959.41,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6841.T/,https://query1.finance.yahoo.com/v8/finance/chart/6841.T?range=ytd&interval=1d,
6845.T,6845.T,Azbil,latent-ai-nodes,True,,JPY,1676.0,1422.5,17.74,JPY,850196865362.0,5271220565.24,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6845.T/,https://query1.finance.yahoo.com/v8/finance/chart/6845.T?range=ytd&interval=1d,
6857.T,6857,Advantest,beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,27660.0,19635.0,30.63,JPY,19092161546640.0,118371401589.17,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6857.T/,https://query1.finance.yahoo.com/v8/finance/chart/6857.T?range=ytd&interval=1d,
6861.T,6861.T,Keyence,robotics,True,,JPY,80630.0,56680.0,41.01,JPY,19455366409920.0,120623271741.5,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6861.T/,https://query1.finance.yahoo.com/v8/finance/chart/6861.T?range=ytd&interval=1d,
6869.HK,6869,YOFC,companies,True,,HKD,257.6,51.7,391.6,HKD,287651811477.0,36704371144.47,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/6869.HK/,https://query1.finance.yahoo.com/v8/finance/chart/6869.HK?range=ytd&interval=1d,
688012.SS,688012.SS,688012.SS,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,CNY,285.92,183.034,36.84,CNY,255793625451.0,37780718479.11,2026-06-03T07:00:04+00:00,2026-06-03,https://finance.yahoo.com/quote/688012.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688012.SS?range=ytd&interval=1d,
688017.SS,688017.SS,Leader Harmonious Drive Systems,robotics,True,,CNY,314.88,192.1,64.81,CNY,56099000000.0,8285822300.0,2026-06-03T07:00:02+00:00,2026-06-03,https://finance.yahoo.com/quote/688017.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688017.SS?range=ytd&interval=1d,
688126.SS,688126.SS,National Silicon Industry Group,semiconductor-alpha-cpo,True,,CNY,25.28,21.64,13.11,CNY,85534005410.0,12633372599.06,2026-06-03T07:00:02+00:00,2026-06-03,https://finance.yahoo.com/quote/688126.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688126.SS?range=ytd&interval=1d,
688256.SS,688256.SS,688256.SS,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,CNY,1378.1,909.765,47.72,CNY,777826695622.0,114885002943.37,2026-06-03T07:00:04+00:00,2026-06-03,https://finance.yahoo.com/quote/688256.SS/,https://query1.finance.yahoo.com/v8/finance/chart/688256.SS?range=ytd&interval=1d,
6920.T,6920.T,6920.T,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,41770.0,29645.0,31.73,JPY,3440025229740.0,21328156424.39,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6920.T/,https://query1.finance.yahoo.com/v8/finance/chart/6920.T?range=ytd&interval=1d,
6925.T,6925.T,6925.T,beneficiaries;market-snapshot,True,,JPY,4116.0,2505.0,59.26,JPY,322152949020.0,1997348283.92,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6925.T/,https://query1.finance.yahoo.com/v8/finance/chart/6925.T?range=ytd&interval=1d,
6951.T,6951.T,JEOL Ltd.,scaling,True,,JPY,7316.0,5031.0,45.3,JPY,348262560089.0,2159227872.55,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6951.T/,https://query1.finance.yahoo.com/v8/finance/chart/6951.T?range=ytd&interval=1d,
6963.T,6963,ROHM,ai-passives;companies;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,5616.0,2220.0,146.59,JPY,2000433727558.0,12402689110.86,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6963.T/,https://query1.finance.yahoo.com/v8/finance/chart/6963.T?range=ytd&interval=1d,
6965.T,6965.T,6965.T,beneficiaries;bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,JPY,2877.5,1661.0,68.52,JPY,792645260204.0,4914400613.26,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6965.T/,https://query1.finance.yahoo.com/v8/finance/chart/6965.T?range=ytd&interval=1d,
6967.T,6967.T,Shinko Electric,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,False,"Delisted June 6, 2025 after the JICC-04 / JIC Capital tender offer; no current public stock price exists.",,,,,,,,,2026-06-03,https://www.shinko.co.jp/english/ir/faq/,https://query1.finance.yahoo.com/v8/finance/chart/6967.T?range=ytd&interval=1d,"Delisted June 6, 2025 after the JICC-04 / JIC Capital tender offer; no current public stock price exists."
6971.T,6971,Kyocera,ai-passives;companies,True,,JPY,3813.0,2196.5,70.87,JPY,4145000000000.0,25699000000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6971.T/,https://query1.finance.yahoo.com/v8/finance/chart/6971.T?range=ytd&interval=1d,
6976.T,6976.T,6976.T,ai-passives;bottleneck-sectors;market-snapshot,True,,JPY,16750.0,3540.0,356.03,JPY,2008312218440.0,12451535754.33,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6976.T/,https://query1.finance.yahoo.com/v8/finance/chart/6976.T?range=ytd&interval=1d,
6981.T,6981,Murata Manufacturing,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,JPY,10420.0,3246.0,212.91,JPY,19094855485240.0,118388104008.49,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6981.T/,https://query1.finance.yahoo.com/v8/finance/chart/6981.T?range=ytd&interval=1d,
6996.T,6996,Nichicon,ai-passives,True,,JPY,3965.0,1636.0,139.29,JPY,266619812710.0,1653042838.8,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6996.T/,https://query1.finance.yahoo.com/v8/finance/chart/6996.T?range=ytd&interval=1d,
6997.T,6997,Nippon Chemi-Con,ai-passives,True,,JPY,4840.0,1450.0,222.02,JPY,135359273600.0,839227496.32,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/6997.T/,https://query1.finance.yahoo.com/v8/finance/chart/6997.T?range=ytd&interval=1d,
7011.T,7011.T,7011.T,bottleneck-sectors;market-snapshot,True,,JPY,3573.0,3840.0,-14.15,JPY,13300000000000.0,82460000000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/7011.T/,https://query1.finance.yahoo.com/v8/finance/chart/7011.T?range=ytd&interval=1d,
7012.T,7012.T,7012.T,bottleneck-sectors;market-snapshot,True,,JPY,2836.5,2076.0,26.63,JPY,2670000000000.0,16554000000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/7012.T/,https://query1.finance.yahoo.com/v8/finance/chart/7012.T?range=ytd&interval=1d,
7735.T,7735.T,SCREEN Holdings,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,13345.0,7620.0,66.81,JPY,2523000000000.0,15642600000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/7735.T/,https://query1.finance.yahoo.com/v8/finance/chart/7735.T?range=ytd&interval=1d,
7911.T,7911.T,7911.T,bottleneck-sectors;market-snapshot,True,,JPY,4565.0,4661.0,-2.04,JPY,1302448632128.0,8075181519.19,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/7911.T/,https://query1.finance.yahoo.com/v8/finance/chart/7911.T?range=ytd&interval=1d,
8035.T,8035,Tokyo Electron,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,60900.0,34320.0,64.91,JPY,24134213337640.0,149632122693.37,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/8035.T/,https://query1.finance.yahoo.com/v8/finance/chart/8035.T?range=ytd&interval=1d,
8046.TW,8046,Nan Ya PCB,beneficiaries;bottleneck-sectors;companies;market-snapshot,True,,TWD,904.0,241.0,281.43,TWD,584779765735.0,18595996550.37,2026-06-03T05:30:12+00:00,2026-06-03,https://finance.yahoo.com/quote/8046.TW/,https://query1.finance.yahoo.com/v8/finance/chart/8046.TW?range=ytd&interval=1d,
8147.TWO,8147.TWO,Nextronics Engineering,robotics,True,,TWD,169.0,104.5,58.69,TWD,7094783500.0,225614115.3,2026-06-03T05:30:23+00:00,2026-06-03,https://finance.yahoo.com/quote/8147.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/8147.TWO?range=ytd&interval=1d,
9660.HK,9660.HK,Horizon Robotics,robotics,True,,HKD,5.31,8.61,-40.93,HKD,79124456894.0,10096280699.67,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/9660.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9660.HK?range=ytd&interval=1d,
9868.HK,9868.HK,XPeng,robotics,True,,HKD,68.05,79.05,-15.31,HKD,129599793495.0,16536933649.96,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/9868.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9868.HK?range=ytd&interval=1d,
9880.HK,9880.HK,UBTECH Robotics,robotics,True,,HKD,111.4,126.3,-14.96,HKD,53813606773.0,6866616224.23,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/9880.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9880.HK?range=ytd&interval=1d,
AALB.AS,AALB.AS,Aalberts,latent-ai-nodes,True,,EUR,38.6,28.06,35.34,EUR,4072420303.0,4724414793.51,2026-06-03T15:35:46+00:00,2026-06-03,https://finance.yahoo.com/quote/AALB.AS/,https://query1.finance.yahoo.com/v8/finance/chart/AALB.AS?range=ytd&interval=1d,
AAOI,AAOI,Applied Optoelectronics,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,184.25,34.86,365.28,USD,14639000000.0,14639000000.0,2026-06-03T16:54:07+00:00,2026-06-03,https://finance.yahoo.com/quote/AAOI/,https://query1.finance.yahoo.com/v8/finance/chart/AAOI?range=ytd&interval=1d,
AAON,AAON,AAON,bottleneck-sectors;market-snapshot,True,,USD,146.79,76.25,85.36,USD,12009000000.0,12009000000.0,2026-06-03T16:54:00+00:00,2026-06-03,https://finance.yahoo.com/quote/AAON/,https://query1.finance.yahoo.com/v8/finance/chart/AAON?range=ytd&interval=1d,
ABBN.SW,ABBN,ABB,ai-passives;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot;robotics,True,,CHF,85.56,59.22,39.71,CHF,156292916600.0,197272919332.52,2026-06-03T15:31:23+00:00,2026-06-03,https://finance.yahoo.com/quote/ABBN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/ABBN.SW?range=ytd&interval=1d,
ACLS,ACLS,Axcelis Technologies,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,157.675,80.34,83.09,USD,4623000000.0,4623000000.0,2026-06-03T16:52:54+00:00,2026-06-03,https://finance.yahoo.com/quote/ACLS/,https://query1.finance.yahoo.com/v8/finance/chart/ACLS?range=ytd&interval=1d,
ACM,ACM,AECOM,latent-ai-nodes,True,,USD,72.03,95.33,-25.28,USD,9286000000.0,9286000000.0,2026-06-03T16:52:50+00:00,2026-06-03,https://finance.yahoo.com/quote/ACM/,https://query1.finance.yahoo.com/v8/finance/chart/ACM?range=ytd&interval=1d,
ACMR,ACMR,ACM Research,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,89.615,39.45,99.68,USD,5670000000.0,5670000000.0,2026-06-03T16:53:50+00:00,2026-06-03,https://finance.yahoo.com/quote/ACMR/,https://query1.finance.yahoo.com/v8/finance/chart/ACMR?range=ytd&interval=1d,
ACUVI.ST,ACUVI.ST,Acuvi,robotics,True,,SEK,12.18,17.26,-27.84,SEK,418273618.0,44462485.59,2026-06-03T14:20:24+00:00,2026-06-03,https://finance.yahoo.com/quote/ACUVI.ST/,https://query1.finance.yahoo.com/v8/finance/chart/ACUVI.ST?range=ytd&interval=1d,
ADI,ADI,Analog Devices,ai-passives;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,433.08,271.2,58.21,USD,206135000000.0,206135000000.0,2026-06-03T16:54:03+00:00,2026-06-03,https://finance.yahoo.com/quote/ADI/,https://query1.finance.yahoo.com/v8/finance/chart/ADI?range=ytd&interval=1d,
AEHR,AEHR,Aehr Test Systems,latent-ai-nodes;scaling;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,116.125,20.19,424.03,USD,3608000000.0,3608000000.0,2026-06-03T16:53:55+00:00,2026-06-03,https://finance.yahoo.com/quote/AEHR/,https://query1.finance.yahoo.com/v8/finance/chart/AEHR?range=ytd&interval=1d,
AEIS,AEIS,Advanced Energy Industries,ai-passives,True,,USD,323.245,209.37,45.61,USD,12918000000.0,12918000000.0,2026-06-03T16:54:09+00:00,2026-06-03,https://finance.yahoo.com/quote/AEIS/,https://query1.finance.yahoo.com/v8/finance/chart/AEIS?range=ytd&interval=1d,
AEVA,AEVA,Aeva,robotics,True,,USD,25.33,13.28,98.67,USD,1750000000.0,1750000000.0,2026-06-03T16:54:01+00:00,2026-06-03,https://finance.yahoo.com/quote/AEVA/,https://query1.finance.yahoo.com/v8/finance/chart/AEVA?range=ytd&interval=1d,
AI.PA,AI,Air Liquide,companies,True,,EUR,179.9,160.26,13.14,EUR,103564000000.0,120144596400.0,2026-06-03T15:35:01+00:00,2026-06-03,https://finance.yahoo.com/quote/AI.PA/,https://query1.finance.yahoo.com/v8/finance/chart/AI.PA?range=ytd&interval=1d,
AIN,AIN,Albany International,latent-ai-nodes-strict,True,,USD,64.015,50.7,22.31,USD,1840804197.0,1840804197.0,2026-06-03T16:50:48+00:00,2026-06-03,https://finance.yahoo.com/quote/AIN/,https://query1.finance.yahoo.com/v8/finance/chart/AIN?range=ytd&interval=1d,
AIP,AIP,Arteris,scaling,True,,USD,36.835,15.5,136.42,USD,1706000000.0,1706000000.0,2026-06-03T16:54:07+00:00,2026-06-03,https://finance.yahoo.com/quote/AIP/,https://query1.finance.yahoo.com/v8/finance/chart/AIP?range=ytd&interval=1d,
AIT,AIT,Applied Industrial Technologies,latent-ai-nodes-strict,True,,USD,312.83,256.77,20.49,USD,11394996085.0,11394996085.0,2026-06-03T16:51:36+00:00,2026-06-03,https://finance.yahoo.com/quote/AIT/,https://query1.finance.yahoo.com/v8/finance/chart/AIT?range=ytd&interval=1d,
AIXA.DE,AIXA.DE,Aixtron,latent-ai-nodes;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,EUR,60.32,17.305,207.91,EUR,6273149421.0,7277480643.3,2026-06-03T15:36:25+00:00,2026-06-03,https://finance.yahoo.com/quote/AIXA.DE/,https://query1.finance.yahoo.com/v8/finance/chart/AIXA.DE?range=ytd&interval=1d,
ALAB,ALAB,Astera Labs,ai-passives;beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,360.45,166.36,100.74,USD,61491000000.0,61491000000.0,2026-06-03T16:54:09+00:00,2026-06-03,https://finance.yahoo.com/quote/ALAB/,https://query1.finance.yahoo.com/v8/finance/chart/ALAB?range=ytd&interval=1d,
ALFA.ST,ALFA.ST,ALFA.ST,bottleneck-sectors;latent-ai-nodes;market-snapshot,True,,SEK,539.2,465.7,15.12,SEK,211292412228.0,22460383419.84,2026-06-03T15:29:54+00:00,2026-06-03,https://finance.yahoo.com/quote/ALFA.ST/,https://query1.finance.yahoo.com/v8/finance/chart/ALFA.ST?range=ytd&interval=1d,
ALG,ALG,Alamo Group,latent-ai-nodes-strict,True,,USD,150.065,167.87,-11.95,USD,1858836076.0,1858836076.0,2026-06-03T16:50:48+00:00,2026-06-03,https://finance.yahoo.com/quote/ALG/,https://query1.finance.yahoo.com/v8/finance/chart/ALG?range=ytd&interval=1d,
ALGM,ALGM,Allegro MicroSystems,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,52.17,26.38,93.87,USD,8776661994.0,8776661994.0,2026-06-03T16:54:10+00:00,2026-06-03,https://finance.yahoo.com/quote/ALGM/,https://query1.finance.yahoo.com/v8/finance/chart/ALGM?range=ytd&interval=1d,
